label,run,budget,regime,layer,expert,variant,n_tokens,eff_vocab,dispersion
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,16,static,11855,22292.9,0.9248
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,17,weighted,11263,13601.1,0.8792
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,17,static,11263,25600.1,0.9376
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,18,weighted,14694,11697.9,0.8653
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,18,static,14694,27778.1,0.9451
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,19,weighted,12779,530.3,0.5795
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,19,static,12779,25383.2,0.9368
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,20,weighted,12957,4702.7,0.7811
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,20,static,12957,27994.9,0.9459
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,21,weighted,12434,8018.2,0.8304
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,21,static,12434,16935.9,0.8994
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,22,weighted,13351,6138.7,0.8057
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,22,static,13351,25960.1,0.9389
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,23,weighted,12210,8976.6,0.8408
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,23,static,12210,26234.7,0.9399
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,24,weighted,12700,14887.2,0.8875
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,24,static,12700,28918.7,0.9489
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,25,weighted,12552,12062.3,0.8681
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,25,static,12552,28783.2,0.9484
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,26,weighted,11978,7795.1,0.8278
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,26,static,11978,21636.7,0.9221
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,27,weighted,12259,10633.3,0.8564
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,27,static,12259,30217.1,0.9529
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,28,weighted,11414,3404.3,0.7512
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,28,static,11414,27360.1,0.9437
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,29,weighted,13374,8702.2,0.8379
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,29,static,13374,27281.1,0.9435
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,30,weighted,11574,5748.1,0.7996
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,30,static,11574,25645.4,0.9378
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,31,weighted,14164,1550.9,0.6786
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,31,static,14164,29224.7,0.9498
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,32,weighted,11135,11837.7,0.8664
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,32,static,11135,22105.0,0.924
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,33,weighted,11419,2310.1,0.7154
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,33,static,11419,24186.3,0.9324
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,34,weighted,11907,5841.9,0.8011
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,34,static,11907,21836.4,0.9229
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,35,weighted,11765,6897.3,0.8165
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,35,static,11765,28947.6,0.949
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,36,weighted,11381,6990.4,0.8177
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,36,static,11381,22468.7,0.9256
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,37,weighted,11338,7666.4,0.8262
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,37,static,11338,19502.8,0.9125
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,38,weighted,12817,11219.6,0.8614
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,38,static,12817,29179.9,0.9497
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,39,weighted,12113,9635.1,0.8473
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,39,static,12113,25037.2,0.9356
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,40,weighted,13259,2498.0,0.7226
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,40,static,13259,21257.2,0.9204
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,41,weighted,12281,9501.1,0.846
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,41,static,12281,31547.1,0.9569
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,42,weighted,12683,10745.6,0.8574
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,42,static,12683,27709.9,0.9449
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,43,weighted,11412,3124.6,0.7433
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,43,static,11412,28629.1,0.9479
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,44,weighted,10564,12424.7,0.8708
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,44,static,10564,27485.3,0.9442
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,45,weighted,12564,14769.8,0.8868
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,45,static,12564,23429.2,0.9294
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,46,weighted,14538,7283.9,0.8215
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,46,static,14538,29417.3,0.9504
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,47,weighted,12382,15015.9,0.8883
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,47,static,12382,30263.5,0.9531
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,48,weighted,10920,10954.6,0.8592
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,48,static,10920,17453.1,0.9022
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,49,weighted,11851,1860.5,0.6954
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,49,static,11851,21135.6,0.9199
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,50,weighted,13676,5930.4,0.8025
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,50,static,13676,20532.6,0.9172
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,51,weighted,11617,12328.5,0.8701
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,51,static,11617,24771.7,0.9346
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,52,weighted,13059,9238.7,0.8435
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,52,static,13059,24580.7,0.9339
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,53,weighted,11622,6754.3,0.8145
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,53,static,11622,24473.2,0.9334
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,54,weighted,13028,13042.8,0.8753
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,54,static,13028,24057.8,0.9319
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,55,weighted,11909,7307.2,0.8218
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,55,static,11909,24051.4,0.9318
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,56,weighted,12913,10224.1,0.8528
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,56,static,12913,26000.3,0.939
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,57,weighted,13886,13138.3,0.876
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,57,static,13886,31028.4,0.9554
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,58,weighted,11205,13645.4,0.8795
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,58,static,11205,12598.3,0.8721
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,59,weighted,12343,4588.7,0.7788
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,59,static,12343,21169.7,0.9201
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,60,weighted,10927,6348.7,0.8088
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,60,static,10927,20000.9,0.9148
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,61,weighted,13619,4049.3,0.7673
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,61,static,13619,26625.2,0.9412
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,62,weighted,11693,6555.2,0.8118
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,62,static,11693,26191.3,0.9397
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,63,weighted,12780,8814.8,0.8391
flame38m_g1_moe,flame38m_g1_moe,1e18,full,4,63,static,12780,28532.3,0.9476
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,0,weighted,11068,15905.9,0.8936
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,0,static,11068,30878.7,0.9549
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,1,weighted,11515,12357.8,0.8703
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,1,static,11515,22753.0,0.9267
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,2,weighted,11802,15576.1,0.8917
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,2,static,11802,26191.9,0.9397
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,3,weighted,11828,6781.2,0.8149
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,3,static,11828,27126.2,0.943
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,4,weighted,13628,13085.5,0.8756
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,4,static,13628,24674.0,0.9342
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,5,weighted,11437,14954.7,0.8879
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,5,static,11437,23575.6,0.93
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,6,weighted,12548,13777.2,0.8804
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,6,static,12548,18975.2,0.9099
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,7,weighted,12680,18136.9,0.9058
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,7,static,12680,29838.5,0.9518
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,8,weighted,13166,10445.5,0.8548
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,8,static,13166,22059.8,0.9239
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,9,weighted,11885,15305.8,0.8901
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,9,static,11885,28850.5,0.9486
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,10,weighted,13040,3720.4,0.7594
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,10,static,13040,25078.4,0.9357
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,11,weighted,13473,10962.1,0.8593
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,11,static,13473,17764.5,0.9039
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,12,weighted,13300,10243.9,0.853
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,12,static,13300,25130.8,0.9359
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,13,weighted,12991,8196.6,0.8324
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,13,static,12991,20820.2,0.9185
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,14,weighted,12216,5595.8,0.7971
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,14,static,12216,20619.1,0.9176
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,15,weighted,11985,8675.1,0.8376
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,15,static,11985,20529.8,0.9172
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,16,weighted,12038,3158.5,0.7443
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,16,static,12038,30104.3,0.9526
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,17,weighted,11600,6063.4,0.8046
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,17,static,11600,25655.9,0.9378
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,18,weighted,11618,16009.8,0.8942
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,18,static,11618,18557.1,0.9079
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,19,weighted,12176,15455.9,0.891
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,19,static,12176,28359.7,0.9471
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,20,weighted,12384,5334.0,0.7927
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,20,static,12384,22830.3,0.927
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,21,weighted,12209,16547.0,0.8973
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,21,static,12209,23026.5,0.9278
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,22,weighted,11692,7188.8,0.8203
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,22,static,11692,24054.1,0.9319
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,23,weighted,11871,11884.0,0.8667
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,23,static,11871,22720.9,0.9266
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,24,weighted,13655,9496.1,0.846
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,24,static,13655,30148.6,0.9527
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,25,weighted,12057,8305.7,0.8336
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,25,static,12057,17004.4,0.8998
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,26,weighted,12071,10395.7,0.8544
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,26,static,12071,21822.5,0.9229
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,27,weighted,12361,12592.7,0.8721
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,27,static,12361,18945.5,0.9098
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,28,weighted,12043,18012.5,0.9051
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,28,static,12043,31615.5,0.9571
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,29,weighted,13636,12212.9,0.8692
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,29,static,13636,31513.0,0.9568
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,30,weighted,11567,2858.4,0.7351
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,30,static,11567,25828.0,0.9384
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,31,weighted,12899,6869.3,0.8161
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,31,static,12899,22292.3,0.9248
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,32,weighted,11804,1795.6,0.6921
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,32,static,11804,18327.1,0.9067
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,33,weighted,13632,13179.4,0.8763
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,33,static,13632,29065.1,0.9493
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,34,weighted,12096,8432.6,0.835
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,34,static,12096,22404.7,0.9253
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,35,weighted,12102,15696.9,0.8924
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,35,static,12102,20910.4,0.9189
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,36,weighted,11207,10794.1,0.8578
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,36,static,11207,12102.1,0.8684
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,37,weighted,11665,3454.0,0.7526
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,37,static,11665,19688.1,0.9133
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,38,weighted,13359,9295.3,0.844
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,38,static,13359,28951.9,0.949
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,39,weighted,11807,9017.7,0.8412
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,39,static,11807,24710.3,0.9343
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,40,weighted,10137,6207.3,0.8067
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,40,static,10137,24391.9,0.9331
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,41,weighted,12900,6998.6,0.8178
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,41,static,12900,21561.1,0.9217
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,42,weighted,12553,17163.8,0.9007
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,42,static,12553,21387.6,0.921
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,43,weighted,11356,5207.7,0.7905
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,43,static,11356,20097.0,0.9152
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,44,weighted,12565,15760.5,0.8928
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,44,static,12565,20731.8,0.9181
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,45,weighted,12633,11266.8,0.8618
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,45,static,12633,19317.0,0.9116
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,46,weighted,13139,20548.7,0.9173
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,46,static,13139,22075.3,0.9239
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,47,weighted,12548,9339.6,0.8445
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,47,static,12548,15925.0,0.8938
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,48,weighted,12079,15915.7,0.8937
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,48,static,12079,28267.7,0.9468
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,49,weighted,12530,12507.7,0.8714
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,49,static,12530,19473.0,0.9123
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,50,weighted,11725,10431.9,0.8547
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,50,static,11725,21382.4,0.921
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,51,weighted,11428,12738.0,0.8731
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,51,static,11428,29305.5,0.9501
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,52,weighted,13386,6697.4,0.8137
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,52,static,13386,21851.8,0.923
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,53,weighted,13408,15538.1,0.8915
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,53,static,13408,23749.4,0.9307
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,54,weighted,11552,5036.2,0.7874
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,54,static,11552,19309.5,0.9116
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,55,weighted,12268,9653.9,0.8475
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,55,static,12268,19011.7,0.9101
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,56,weighted,12279,4725.3,0.7815
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,56,static,12279,21715.3,0.9224
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,57,weighted,13536,14753.4,0.8867
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,57,static,13536,23328.5,0.929
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,58,weighted,11404,12456.6,0.8711
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,58,static,11404,18742.9,0.9088
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,59,weighted,12718,4725.0,0.7815
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,59,static,12718,25368.9,0.9368
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,60,weighted,13004,15418.4,0.8908
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,60,static,13004,22788.8,0.9269
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,61,weighted,11390,2673.5,0.7289
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,61,static,11390,15864.5,0.8934
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,62,weighted,12250,4862.1,0.7842
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,62,static,12250,21894.3,0.9232
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,63,weighted,11533,531.5,0.5797
flame38m_g1_moe,flame38m_g1_moe,1e18,full,5,63,static,11533,25809.1,0.9384
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,0,weighted,11518,19403.9,0.912
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,0,static,11518,18513.4,0.9077
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,1,weighted,13251,12518.8,0.8715
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,1,static,13251,13383.2,0.8777
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,2,weighted,12921,11922.0,0.867
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,2,static,12921,25751.4,0.9381
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,3,weighted,11186,1840.8,0.6944
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,3,static,11186,23911.9,0.9313
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,4,weighted,12810,17138.3,0.9005
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,4,static,12810,25284.7,0.9365
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,5,weighted,11330,5449.5,0.7947
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,5,static,11330,20305.1,0.9162
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,6,weighted,12293,3860.0,0.7628
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,6,static,12293,22834.8,0.927
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,7,weighted,12330,10586.4,0.856
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,7,static,12330,20064.7,0.9151
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,8,weighted,12074,1063.7,0.6438
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,8,static,12074,24306.7,0.9328
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,9,weighted,11472,4654.9,0.7801
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,9,static,11472,22699.0,0.9265
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,10,weighted,12315,3492.4,0.7536
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,10,static,12315,14303.5,0.8838
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,11,weighted,12557,1129.1,0.6493
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,11,static,12557,26221.2,0.9398
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,12,weighted,12982,4776.6,0.7825
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,12,static,12982,31917.3,0.958
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,13,weighted,12073,20184.3,0.9156
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,13,static,12073,27203.1,0.9432
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,14,weighted,11887,10889.1,0.8586
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,14,static,11887,30663.8,0.9543
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,15,weighted,11683,15526.9,0.8914
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,15,static,11683,22586.3,0.926
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,16,weighted,12977,11877.7,0.8667
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,16,static,12977,23802.9,0.9309
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,17,weighted,10718,8328.1,0.8339
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,17,static,10718,16658.1,0.8979
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,18,weighted,12767,9765.5,0.8486
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,18,static,12767,21049.9,0.9195
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,19,weighted,13618,5512.1,0.7958
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,19,static,13618,24940.2,0.9352
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,20,weighted,12488,10396.1,0.8544
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,20,static,12488,29129.1,0.9495
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,21,weighted,11792,8720.7,0.8381
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,21,static,11792,23571.9,0.93
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,22,weighted,13196,17681.8,0.9034
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,22,static,13196,24024.4,0.9317
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,23,weighted,13026,10318.6,0.8537
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,23,static,13026,29156.7,0.9496
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,24,weighted,12322,3262.3,0.7473
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,24,static,12322,21432.5,0.9212
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,25,weighted,12778,13989.1,0.8818
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,25,static,12778,21197.2,0.9202
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,26,weighted,12527,11772.8,0.8658
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,26,static,12527,21181.1,0.9201
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,27,weighted,12125,14686.8,0.8863
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,27,static,12125,24498.1,0.9335
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,28,weighted,11541,6164.3,0.8061
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,28,static,11541,16434.7,0.8967
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,29,weighted,12450,13480.3,0.8784
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,29,static,12450,25596.0,0.9376
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,30,weighted,11996,1744.6,0.6895
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,30,static,11996,15423.9,0.8908
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,31,weighted,12332,1292.9,0.6618
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,31,static,12332,21969.5,0.9235
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,32,weighted,13573,10173.1,0.8524
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,32,static,13573,24222.3,0.9325
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,33,weighted,12048,15164.9,0.8892
flame38m_g1_moe,flame38m_g1_moe,1e18,full,6,33,static,12048,29627.0,0.9511
