label,run,layer,expert,usage_count,token_AUC,context_AUC,context_minus_token
s2_FULL,v16k_sweep_s2_1e17,5,51,757,0.817,0.5379,-0.2791
s2_FULL,v16k_sweep_s2_1e17,5,52,824,0.8701,0.56,-0.3101
s2_FULL,v16k_sweep_s2_1e17,5,53,667,0.8826,0.5247,-0.3578
s2_FULL,v16k_sweep_s2_1e17,5,54,702,0.7619,0.6233,-0.1385
s2_FULL,v16k_sweep_s2_1e17,5,55,807,0.866,0.5345,-0.3315
s2_FULL,v16k_sweep_s2_1e17,5,56,681,0.7915,0.5011,-0.2903
s2_FULL,v16k_sweep_s2_1e17,5,57,827,0.7762,0.5133,-0.2629
s2_FULL,v16k_sweep_s2_1e17,5,58,722,0.8405,0.575,-0.2654
s2_FULL,v16k_sweep_s2_1e17,5,59,703,0.7676,0.5187,-0.2489
s2_FULL,v16k_sweep_s2_1e17,5,60,845,0.8159,0.607,-0.2089
s2_FULL,v16k_sweep_s2_1e17,5,61,632,0.8818,0.5219,-0.3599
s2_FULL,v16k_sweep_s2_1e17,5,62,734,0.8956,0.5258,-0.3698
s2_FULL,v16k_sweep_s2_1e17,5,63,675,0.8295,0.5446,-0.2849
s2_FULL,v16k_sweep_s2_1e17,6,0,940,0.8858,0.5335,-0.3523
s2_FULL,v16k_sweep_s2_1e17,6,1,682,0.8705,0.5925,-0.278
s2_FULL,v16k_sweep_s2_1e17,6,2,725,0.9139,0.5338,-0.38
s2_FULL,v16k_sweep_s2_1e17,6,3,798,0.8814,0.5473,-0.3341
s2_FULL,v16k_sweep_s2_1e17,6,4,712,0.812,0.5361,-0.2759
s2_FULL,v16k_sweep_s2_1e17,6,5,661,0.8188,0.5379,-0.2808
s2_FULL,v16k_sweep_s2_1e17,6,6,726,0.9138,0.5437,-0.3701
s2_FULL,v16k_sweep_s2_1e17,6,7,788,0.9075,0.5541,-0.3534
s2_FULL,v16k_sweep_s2_1e17,6,8,684,0.7812,0.5975,-0.1837
s2_FULL,v16k_sweep_s2_1e17,6,9,800,0.848,0.5048,-0.3432
s2_FULL,v16k_sweep_s2_1e17,6,10,803,0.8542,0.4982,-0.356
s2_FULL,v16k_sweep_s2_1e17,6,11,861,0.9283,0.5404,-0.3879
s2_FULL,v16k_sweep_s2_1e17,6,12,611,0.8773,0.5013,-0.376
s2_FULL,v16k_sweep_s2_1e17,6,13,825,0.9246,0.5582,-0.3665
s2_FULL,v16k_sweep_s2_1e17,6,14,719,0.9152,0.5344,-0.3808
s2_FULL,v16k_sweep_s2_1e17,6,15,870,0.8569,0.5427,-0.3142
s2_FULL,v16k_sweep_s2_1e17,6,16,742,0.93,0.5184,-0.4116
s2_FULL,v16k_sweep_s2_1e17,6,17,706,0.8107,0.558,-0.2527
s2_FULL,v16k_sweep_s2_1e17,6,18,735,0.7675,0.694,-0.0735
s2_FULL,v16k_sweep_s2_1e17,6,19,600,0.844,0.527,-0.317
s2_FULL,v16k_sweep_s2_1e17,6,20,624,0.8405,0.4922,-0.3483
s2_FULL,v16k_sweep_s2_1e17,6,21,633,0.9441,0.5451,-0.399
s2_FULL,v16k_sweep_s2_1e17,6,22,832,0.934,0.5261,-0.4079
s2_FULL,v16k_sweep_s2_1e17,6,23,736,0.9074,0.551,-0.3564
s2_FULL,v16k_sweep_s2_1e17,6,24,707,0.8841,0.58,-0.3041
s2_FULL,v16k_sweep_s2_1e17,6,25,615,0.8376,0.5712,-0.2665
s2_FULL,v16k_sweep_s2_1e17,6,26,694,0.8655,0.5203,-0.3453
s2_FULL,v16k_sweep_s2_1e17,6,27,615,0.8785,0.5314,-0.3471
s2_FULL,v16k_sweep_s2_1e17,6,28,657,0.8966,0.5437,-0.3528
s2_FULL,v16k_sweep_s2_1e17,6,29,735,0.8395,0.6053,-0.2342
s2_FULL,v16k_sweep_s2_1e17,6,30,705,0.9436,0.5109,-0.4327
s2_FULL,v16k_sweep_s2_1e17,6,31,921,0.8814,0.5031,-0.3784
s2_FULL,v16k_sweep_s2_1e17,6,32,672,0.8398,0.5648,-0.2749
s2_FULL,v16k_sweep_s2_1e17,6,33,888,0.7786,0.5763,-0.2023
s2_FULL,v16k_sweep_s2_1e17,6,34,711,0.8426,0.5319,-0.3107
s2_FULL,v16k_sweep_s2_1e17,6,35,724,0.952,0.4968,-0.4553
s2_FULL,v16k_sweep_s2_1e17,6,36,624,0.8613,0.54,-0.3212
s2_FULL,v16k_sweep_s2_1e17,6,37,575,0.8636,0.6142,-0.2494
s2_FULL,v16k_sweep_s2_1e17,6,38,805,0.9232,0.6046,-0.3186
s2_FULL,v16k_sweep_s2_1e17,6,39,676,0.8381,0.6583,-0.1798
s2_FULL,v16k_sweep_s2_1e17,6,40,779,0.8167,0.5468,-0.2699
s2_FULL,v16k_sweep_s2_1e17,6,41,796,0.8409,0.6192,-0.2217
s2_FULL,v16k_sweep_s2_1e17,6,42,610,0.7875,0.5411,-0.2464
s2_FULL,v16k_sweep_s2_1e17,6,43,650,0.8531,0.7572,-0.0958
s2_FULL,v16k_sweep_s2_1e17,6,44,733,0.8225,0.5171,-0.3054
s2_FULL,v16k_sweep_s2_1e17,6,45,641,0.9443,0.5715,-0.3729
s2_FULL,v16k_sweep_s2_1e17,6,46,955,0.826,0.5243,-0.3017
s2_FULL,v16k_sweep_s2_1e17,6,47,693,0.8242,0.5479,-0.2763
s2_FULL,v16k_sweep_s2_1e17,6,48,800,0.8742,0.5889,-0.2854
s2_FULL,v16k_sweep_s2_1e17,6,49,719,0.8319,0.5088,-0.3231
s2_FULL,v16k_sweep_s2_1e17,6,50,701,0.8756,0.6095,-0.2661
s2_FULL,v16k_sweep_s2_1e17,6,51,730,0.774,0.5727,-0.2014
s2_FULL,v16k_sweep_s2_1e17,6,52,750,0.9416,0.508,-0.4337
s2_FULL,v16k_sweep_s2_1e17,6,53,812,0.7229,0.5456,-0.1773
s2_FULL,v16k_sweep_s2_1e17,6,54,633,0.7823,0.5801,-0.2022
s2_FULL,v16k_sweep_s2_1e17,6,55,1256,0.6678,0.681,0.0132
s2_FULL,v16k_sweep_s2_1e17,6,56,737,0.9292,0.5409,-0.3884
s2_FULL,v16k_sweep_s2_1e17,6,57,949,0.8238,0.5215,-0.3024
s2_FULL,v16k_sweep_s2_1e17,6,58,554,0.7582,0.4447,-0.3136
s2_FULL,v16k_sweep_s2_1e17,6,59,738,0.8795,0.5788,-0.3007
s2_FULL,v16k_sweep_s2_1e17,6,60,743,0.8121,0.5152,-0.2969
s2_FULL,v16k_sweep_s2_1e17,6,61,772,0.8782,0.5748,-0.3034
s2_FULL,v16k_sweep_s2_1e17,6,62,651,0.9786,0.4674,-0.5112
s2_FULL,v16k_sweep_s2_1e17,6,63,693,0.9384,0.5424,-0.396
